listID	  BCID	TAG	 k	 a	 b	 s_mean	 s_var	 log_normalization 	 log_prob_survive_cummulated
11	 15	Adaptive	9.368085423951037	 3050.402914018519	 0.4905920386541607	 0.34131926355776815	 0.0014083273014306149	 11.763845048371136	 -3.5718865582910716e-07
1	 1	Adaptive	96.46032637178575	 1194096.5300566747	 0.4852062032063637	 0.585385637358953	 0.00092357355119407	 -8.267855477324844	 0.0
2	 2	Adaptive	41.20869365537931	 1688079.450852906	 0.645837503233047	 0.7298951273681913	 0.00204400011135847	 -8.129904290801147	 -3.614886168180163e-13
0	 0	Adaptive	45.489835793422785	 25780.6881051221	 0.5336438985960903	 0.3623636194797251	 0.0011428397598036663	 -2.595225256010224	 0.0
6	 6	Adaptive	9.80715164416406	 2115.4268936377794	 0.5702005818710172	 0.24093663471583945	 0.001338847079123538	 12.121798519075652	 -0.0006314909473776322
7	 8	Adaptive	52.498550594969025	 78598.4849954913	 0.4675587733588216	 0.47294660051867404	 0.00099839563490161	 -4.303959594375154	 0.0
5	 5	Adaptive	29.30016837425982	 32825.971932345274	 0.6473071693095431	 0.5007515817578113	 0.002004781267177462	 -3.53707614647068	 0.0
4	 4	Adaptive	74.17093264222525	 7315477.3760785265	 0.5197189974346011	 0.7295005147543756	 0.0010975442926931481	 -9.809892822353984	 0.0
10	 14	Adaptive	83.64601234897195	 696024.4829368263	 0.557122551450134	 0.57072546324924	 0.001212852156482068	 -7.655398386386138	 0.0
16	 20	Adaptive	32.81908055751716	 37226.69607599263	 0.5805053806192786	 0.4770999816485909	 0.001542318753178467	 -2.3125612400915596	 0.0
8	 9	Adaptive	39.208676532056955	 15400.692706453452	 0.4536562966561639	 0.3039632531648563	 0.0008314207919225236	 -0.5954133635689756	 0.0
3	 3	Adaptive	1033.1945864022746	 160206.63017242716	 0.4504641062368667	 0.5490632773273539	 0.0009683404306205693	 -7.7022081060572045	 0.0
15	 19	Adaptive	60.8388840041963	 255029.54190662014	 0.5410877289833634	 0.5278546951195066	 0.0012067791545358408	 -5.991724087583572	 0.0
9	 13	Adaptive	22.18644124291302	 13761.621409781732	 0.5166344377655484	 0.4468212251337576	 0.0013755407516626483	 0.850271263333827	 0.0
18	 22	Adaptive	58.794336751762145	 13712937.179566266	 0.7490434346557686	 0.7936423953430581	 0.002321161359395423	 -10.541763672730877	 0.0
12	 16	Adaptive	40.767121431018815	 39805.43033195754	 0.6232345637428607	 0.4504345701009244	 0.001629339628395178	 -4.009007030371042	 0.0
13	 17	Adaptive	99.89374235096376	 723787.7298308018	 0.47601118463570247	 0.5285755665327942	 0.0008776234007555878	 -7.592942583871902	 0.0
19	 23	Adaptive	65.54629502827657	 1422434.4092726654	 0.5014091894102227	 0.6387195131179976	 0.001046672611542724	 -7.647157440828759	 0.0
21	 25	Adaptive	38.30138347509836	 139162.23679447063	 0.41471019326288105	 0.6504806042750664	 0.0011299680031933062	 -4.644193618485538	 -6.557763223242343e-10
31	 39	Adaptive	558.382076112193	 209.33942150663094	 0.0	 0.15010369678984958	 0.0011923734281029216	 101.5982993570897	 -0.08974443440359187
22	 26	Adaptive	16.59569123856836	 5707.7780297997115	 0.4645906641785723	 0.3308442228667414	 0.0009761709070832662	 8.518630567257784	 -1.0447198661723268e-13
32	 42	Adaptive	8.009995544289746	 4315.044430673676	 0.6201647398762183	 0.4452930365472171	 0.0026004959256821954	 5.666123849788249	 -7.023087679399733e-08
20	 24	Adaptive	34.07750582364483	 92865.44027206193	 0.6318227518417325	 0.5474827443526352	 0.0018807459293872424	 -4.202475310999073	 0.0
35	 46	Adaptive	24.112575397858	 22330.233244339503	 0.6600932628402695	 0.46003299319654145	 0.0019740337766444307	 -1.4494315311719719	 0.0
17	 21	Adaptive	7.373965726788119	 2263.2314597849654	 0.5285316601621056	 0.33549941541638206	 0.0015890102013803589	 14.069182551039475	 -4.2911674042252926e-06
27	 31	Adaptive	8.320872392710612	 1788.8106627033314	 0.4221646919134337	 0.25966020585174515	 0.0010583288255459507	 20.33554729848802	 -4.067404430534751e-06
36	 47	Adaptive	10.560629285948597	 4505.722121242433	 0.4941387575988889	 0.4199680660926344	 0.0016652845996145938	 7.22743483526189	 -6.439745423717307e-09
26	 30	Adaptive	12.167877033292864	 3674.6146011163924	 0.45336826074370334	 0.29809174603970634	 0.001028787620775695	 12.245972559132277	 -1.0845069287645718e-10
25	 29	Adaptive	55.274094377186536	 83168.12294855682	 0.6310911883914843	 0.4550146045635007	 0.001543433644785248	 -4.655484258905344	 0.0
14	 18	Adaptive	42.101225773361946	 55726.58975648547	 0.5132159246270785	 0.48511346507121506	 0.001213246025718404	 -3.6114011732074145	 0.0
33	 43	Adaptive	32.066541494372665	 100426.96039910802	 0.5871070398629213	 0.5784959544488811	 0.0018322429281574094	 -4.452359036340353	 -1.2534417948018802e-13
28	 33	Adaptive	40.76347659203614	 181055.86092675547	 0.5393591800192944	 0.6165605688235555	 0.0015147225293893384	 -5.37919735040338	 -3.542721671579502e-13
29	 37	Adaptive	6.53196677213979	 954.4801930176245	 0.38540411431493876	 0.1363863710499615	 0.0007935553075236574	 42.36205459093438	 -0.00010667173853939736
38	 49	Adaptive	3.650134949753894	 520.4009291306808	 0.32041499545713104	 0.2739655211994862	 0.0019103261582892426	 29.725984341986894	 -0.052500663831603525
44	 57	Adaptive	23.382118654569556	 9789.776318729822	 0.4626380843049956	 0.3447058558262549	 0.0010049328636717227	 3.052387807080872	 0.0
30	 38	Adaptive	8.454719760138708	 3509.4050884145613	 0.4575359627942157	 0.4390624512265941	 0.0019360391565308192	 7.753446494405606	 -2.69571175871796e-07
40	 52	Adaptive	11.36459789821635	 3314.1617922908968	 0.4421727411298078	 0.343629469646259	 0.0010714276943404521	 12.534205602935476	 -1.3856153542841594e-08
23	 27	Adaptive	40.71803124036581	 40207.98963252721	 0.49826059711061876	 0.46236865655635173	 0.0011578269319829537	 -3.0863933681662736	 0.0
34	 44	Adaptive	12.353555003816181	 4447.038570513725	 0.5400333104425002	 0.35618862422984277	 0.0014118986345115535	 7.212408344266414	 -3.66684460573869e-12
41	 53	Adaptive	48.51003445002214	 19052.470023822556	 0.5609815869218352	 0.31499670238337296	 0.0011972520091014926	 -2.5737263637776815	 0.0
45	 58	Adaptive	37.873017332173326	 1601475.1571367418	 0.6406927244827979	 0.7352674862678519	 0.0020781985468685425	 -8.078703857351254	 -2.5342505871927256e-11
24	 28	Adaptive	40.41298434201426	 31467.057467706494	 0.5661971127196306	 0.42300631580579473	 0.0013589516383162486	 -3.4637503534285043	 0.0
42	 54	Adaptive	37.18260000665835	 34933.21995190391	 0.6298064533165914	 0.43562621566024745	 0.0016132632118393666	 -2.7245790850963694	 0.0
37	 48	Adaptive	90.59514605550542	 3264202.306839392	 0.5927637415454391	 0.625247272643352	 0.0012898710227187509	 -9.291789417466491	 0.0
39	 51	Adaptive	22.015281225073938	 13596.77164458673	 0.5211926092067156	 0.43014278354914304	 0.0014077233042478756	 -0.029470165419386518	 0.0
50	 65	Adaptive	25.987379062437938	 22178.882100795287	 0.6511387685812475	 0.44564454788196445	 0.0019467522294741254	 -1.8467835915139963	 0.0
48	 63	Adaptive	60.16352852403961	 80819.75875289271	 0.6133968003980586	 0.4620066338210759	 0.0015018288801632992	 -5.488389375279188	 0.0
49	 64	Adaptive	5.758974586782347	 2227.804942355575	 0.8226008192880265	 0.3779505290351549	 0.0034953646647703208	 7.662285542252437	 -3.1647891717115505e-08
46	 60	Adaptive	83.00956565447876	 4979661.019002617	 0.5909987318352827	 0.7039214297899851	 0.0014113984417791726	 -9.68539137767117	 0.0
52	 67	Adaptive	9.456509845978513	 3194.850528823539	 0.5738222414760479	 0.3532940801877299	 0.00179274658832231	 8.01364874745391	 -1.322538487477406e-08
47	 61	Adaptive	21.103665625585357	 8043.015299584845	 0.558094386919045	 0.3411374235764225	 0.0012706847874076152	 3.8563134719140475	 -3.792188785219337e-12
58	 73	Adaptive	7.2357975009564335	 1118.6721378239158	 0.2094184078748887	 0.3575215213176631	 0.0025208101152050548	 5.241977461633309	 -0.013660694279508568
54	 69	Adaptive	61.481421668985185	 375993.1333142739	 0.5125246521467018	 0.5598053691689208	 0.0011116288250727759	 -6.233316376087247	 0.0
64	 80	Adaptive	35.07470655100413	 42983.544722813254	 0.4123786628757857	 0.49348101382276527	 0.0009331170400535615	 -1.9149468389770758	 0.0
51	 66	Adaptive	57.76807112203185	 596704.877233365	 0.5662568272071918	 0.6021495919701995	 0.0013405013428440381	 -6.820905969783434	 0.0
59	 74	Adaptive	36.67760324548215	 18536.82618022162	 0.3235309828721711	 0.38797181399055425	 0.0005993142289487312	 1.0901581759609709	 0.0
60	 76	Adaptive	31.2955050905195	 64372.5798614789	 0.5235793720868137	 0.5432201058413585	 0.0014362107665785743	 -2.9705154877951365	 0.0
70	 87	Adaptive	33.55221594684049	 33310.073472599055	 0.6256749182369943	 0.4425275893546628	 0.0016433813943923287	 -2.312535544584052	 0.0
57	 72	Adaptive	44.6370396834003	 276230.16487707605	 0.5074599914913348	 0.6090457086624769	 0.0012887367963998755	 -5.631808956926866	 0.0
63	 79	Adaptive	79.57875921654967	 279229.96277875314	 0.5101392943127973	 0.4936940876092185	 0.0010125257921325555	 -6.448926918984437	 0.0
76	 93	Adaptive	26.322270919666643	 24535.946906771886	 0.6364680203020644	 0.4450775760469215	 0.001806599438225767	 -1.7827823446073117	 0.0
61	 77	Adaptive	46.63789656851871	 375289.2829258956	 0.4794839507054804	 0.6004877733787011	 0.0010894641706046915	 -5.207518315821085	 0.0
77	 94	Adaptive	12.407733960227027	 10919.923984148372	 0.8620495560501898	 0.506263129688464	 0.004189823668297739	 -0.21661094568396333	 -0.0006816094485763796
